id,gasmetallicity,gasmetallicityhalfrad,mass,halfmassrad,mass_gas,halfmassrad_gas,mass_dm,halfmassrad_dm,mass_stars,halfmassrad_stars,sfr,sfrinhalfrad,spin_x,spin_y,spin_z,starrmetallicity,starmetallicityhalfrad
428656,0.0254919,0.0385772,67.7093,58.1228,3.4601,15.9287,61.7934,63.3272,2.45457,6.9895,3.70434,1.32017,1004,-397.407,238.229,0.0190923,0.0213837
430536,0.0270034,0.036033,78.7607,66.7962,2.39825,13.436,73.9075,72.8044,2.45291,6.4322,2.62804,1.52401,226.526,1519.06,237.193,0.0189623,0.0213564
335419,0.0525667,0.0718561,32.5532,20.3239,0.245855,6.2204,29.8496,22.2824,2.45219,3.6798,0.1675,0.135176,197.37,39.9038,31.5528,0.0242351,0.0268941
424880,0.0199165,0.0243737,57.5464,47.6066,4.30637,15.0982,50.7878,57.4422,2.45154,10.8311,7.49713,5.07072,-601.661,-802.566,832.194,0.0161301,0.0169541
444271,0.0378013,0.0559944,53.292,47.527,1.52616,11.2419,49.3138,52.3778,2.45065,4.7099,1.6819,0.284553,-235.506,-469.918,-19.8662,0.0224589,0.0238157
435863,0.027998,0.045788,67.0348,63.2561,3.02667,15.726,61.5566,69.9675,2.4502,7.3513,2.38867,0.656946,-519.252,-779.805,2211.99,0.0180214,0.0192843
422354,0.0318259,0.0406312,82.0842,60.4287,1.87793,13.032,77.7539,64.9764,2.4484,3.5189,4.02492,2.1354,575.081,423.136,-144.933,0.0243237,0.0266609
323983,0.0228674,0.0288209,14.8296,13.7548,2.38719,12.2599,9.99336,16.4086,2.44729,7.1672,5.96671,5.34077,47.4938,313.88,-189.774,0.0209244,0.0242917
462867,0.0403892,0.0499019,45.855,39.2792,1.9073,13.1454,41.5025,45.7655,2.4438,4.832,3.76545,1.64716,385.044,56.009,-227.474,0.0263496,0.027686
416472,0.0267276,0.0415892,90.9825,70.6783,3.07414,17.4257,85.4629,75.286,2.44261,5.6179,3.03631,1.04305,-1887.33,-397.856,1085.49,0.0207211,0.0237122
443381,0.0206457,0.0275034,55.3201,41.547,5.32883,18.4237,47.548,49.5083,2.44258,8.9164,6.03093,3.49721,111.904,522.406,-1168.42,0.0171616,0.0179093
405155,0.0231815,0.0333923,109.246,73.5713,4.06827,25.4611,102.735,77.0135,2.43928,5.59,3.50378,1.346,-1062.1,871.444,5.63774,0.0161064,0.0178115
438266,0.0281738,0.0398437,73.8521,63.2222,1.32004,11.0222,70.0893,67.0237,2.43902,5.5141,1.38961,0.763344,-1042.77,-376.049,71.7929,0.0202122,0.0231036
289657,0.0300832,0.0424135,51.6078,31.8966,0.963927,13.443,48.1992,34.6128,2.43805,4.615,0.280675,0.185359,703.826,208.236,202.919,0.0193249,0.0209026
445846,0.0316443,0.0458486,59.7669,46.9226,3.23715,16.1016,54.0923,52.2785,2.43653,5.8391,3.71684,1.03705,-311.703,-86.3655,-1122.44,0.0226869,0.0238744
366194,0.0210235,0.0251998,130.579,89.2714,2.79782,12.5292,125.343,93.8863,2.436,6.1453,6.73288,4.76201,3173.25,-2707.66,-114.27,0.0162656,0.0191227
406375,0.0221726,0.0325692,88.6876,81.5851,3.54461,18.7633,82.7051,87.5299,2.43581,7.3441,1.83935,0.695681,-1621.14,293.728,3210.99,0.0165638,0.0186242
446514,0.0213879,0.0257212,50.0114,38.9085,5.12189,23.3282,42.4552,46.6312,2.43396,8.6259,5.3502,3.01704,869.422,11.3553,-662.923,0.0189691,0.0188747
472772,0.0249041,0.0315888,28.4388,25.1739,3.65025,14.8117,22.3557,36.2287,2.43254,6.3858,6.34386,4.26277,119.864,571.722,594.546,0.0215336,0.0239756
467457,0.0368613,0.0446312,38.8923,28.9742,2.2524,17.5822,34.2056,33.345,2.43242,6.487,2.15898,0.68556,51.1127,353.885,-194.332,0.0231074,0.0222592
224439,0.0537109,0.0734333,7.95237,6.102,0.494483,5.3389,5.02622,7.0103,2.42946,4.5762,1.45727,0.979493,-89.2202,-147.962,98.2258,0.0261279,0.0294702
459176,0.026508,0.0332114,43.5389,33.8644,3.94521,17.7362,37.1649,40.4585,2.42826,7.2347,4.99917,2.10512,11.4705,430.391,-166.286,0.021029,0.0215818
367508,0.0407413,0.0566004,113.283,106.771,1.57391,13.3483,109.273,111.631,2.42772,3.3728,1.49592,0.222034,-994.866,-2995.68,-2480.2,0.0226541,0.0247764
236048,0.0601781,0.0639219,8.41708,5.6984,0.03734,2.2677,5.95078,6.7838,2.42511,3.6719,0.0392864,0.0392864,-88.1489,12.1543,-13.4241,0.0260196,0.030943
466612,0.0260892,0.0341041,32.6133,30.2692,3.9534,17.023,26.2351,40.0442,2.42469,6.7696,4.09306,2.14552,421.163,144.486,-562.282,0.0202921,0.0211257
430360,0.0322231,0.0378999,64.8051,51.8951,3.34146,20.4199,59.0382,57.6879,2.4241,5.4166,3.81131,1.95934,-81.9311,100.467,-419.233,0.0217144,0.0228978
110581,0.0344337,0.0425421,14.5971,15.6539,0.547351,7.0271,11.6256,18.4951,2.42199,6.3665,1.15858,1.1454,143.404,37.4027,74.8373,0.0226632,0.0267361
43,0.0319266,0.0405578,20.3173,18.2352,1.63698,17.0191,16.2581,21.1982,2.42104,6.6947,2.2694,2.158,-11.8362,-0.438449,188.517,0.0208297,0.0241555
40,0.0316003,0.0416015,27.6493,24.6295,1.1007,10.0925,24.1263,28.6926,2.42062,6.4841,1.72233,1.58826,286.358,285.012,-352.932,0.021037,0.0246993
284559,0.0262398,0.0377323,52.0811,42.284,3.36595,13.7633,46.295,48.7449,2.41893,7.1014,5.83138,4.01227,597.606,9.31273,92.8654,0.0187218,0.0200949
361089,0.0199395,0.0244062,30.1297,21.0782,3.7549,19.6036,23.9552,23.2648,2.41749,7.4467,2.47129,0.843291,402.506,673.884,894.549,0.0165674,0.0194765
432924,0.0256791,0.0414793,75.739,48.7858,3.24721,18.4196,70.0734,53.6626,2.41614,9.0465,2.10709,0.550088,2718.68,67.5986,147.71,0.0161938,0.017927
434136,0.021952,0.028595,59.8055,51.698,4.52214,17.4329,52.8683,58.908,2.41396,7.4859,6.77499,5.74853,724.116,124.526,-538.041,0.0175748,0.0197573
273070,0.0480745,0.0557907,11.0242,8.896,0.125506,3.4852,8.47932,10.7151,2.4131,3.4396,0.23961,0.227912,-36.6266,-11.8062,34.3666,0.0244066,0.0280857
447165,0.0263566,0.0418621,53.4304,45.4738,3.63587,15.3622,47.3818,52.9692,2.41169,6.4252,3.55383,0.784886,-443.566,-107.389,-530.879,0.0202078,0.0215509
447301,0.0241126,0.0292792,48.5189,38.2137,4.39377,16.4093,41.7137,46.0194,2.4112,6.9772,6.32823,4.97489,-649.102,-287.063,615.551,0.0194472,0.0200193
460276,0.0231012,0.0285013,36.439,33.0497,4.26004,19.1422,29.7689,41.4278,2.40936,8.2425,4.3509,2.94905,333.973,1625.54,320.506,0.0185433,0.0198616
433896,0.0199551,0.0277446,61.7779,54.8647,4.62258,15.971,54.7457,63.8325,2.40835,8.5663,6.35931,2.98982,-285.055,1125.05,1870.98,0.0160663,0.017687
373549,0.0213292,0.0325977,71.6654,64.3795,6.0379,24.3344,63.2188,73.7754,2.40773,8.425,5.8501,2.54834,-916.092,-122.324,-122.138,0.0172484,0.0183954
298938,0.0321075,0.0405409,8.9867,7.5064,1.91131,7.4504,4.67042,8.77,2.40497,5.5035,14.6331,8.6641,-116.652,232.185,-17.3487,0.0229528,0.0263275
425108,0.0291706,0.0434833,84.2578,66.9381,1.96848,13.6099,79.8816,70.7632,2.40491,6.6554,1.76188,0.731284,-478.551,-477.073,329.816,0.0197923,0.0229891
93171,0.0292283,0.0455319,91.844,59.2696,0.740427,8.5396,88.6921,61.9213,2.40476,4.0533,1.08526,0.369063,933.206,486.53,-103.899,0.0191261,0.0213671
442573,0.0311141,0.0367421,55.1258,49.8935,2.83197,14.149,49.8883,56.1294,2.40409,4.7767,3.78415,1.17814,-511.395,-3.04207,-68.9525,0.0237598,0.0250269
407353,0.0386267,0.0500182,41.1123,31.1203,1.80658,17.395,36.9008,34.5431,2.40326,5.1025,1.78522,0.0471921,-79.6779,293.341,665.821,0.0232149,0.022152
448836,0.0318733,0.040183,52.5174,48.3123,3.21669,16.3806,46.8973,55.8131,2.40269,5.5577,3.74635,1.02701,-63.0696,-506.474,-123.146,0.0225398,0.0232307
382534,0.0307428,0.0469412,61.6817,44.5877,2.30287,11.532,56.9735,48.6508,2.40254,5.1272,3.682,0.880619,103.251,355.309,-220.408,0.0216576,0.0242954
458329,0.0228343,0.0274585,41.7285,33.9351,4.52388,15.9226,34.8026,42.2385,2.40198,6.6957,8.5786,4.2701,761.612,-54.6487,-390.195,0.0194931,0.019425
453844,0.0296197,0.0384077,50.7618,42.5399,3.00238,13.9203,45.3572,49.0384,2.40152,5.9742,5.25819,3.93011,134.414,151.539,359.409,0.0221687,0.0225047
425913,0.0250159,0.0342066,94.1183,62.5302,0.489047,10.3498,91.2197,65.0043,2.40152,3.5169,0.0781722,0.0643599,836.835,546.15,72.0659,0.0210836,0.0246457
232443,0.0207495,0.0266975,65.3198,47.7653,4.20075,19.3792,58.7173,53.5035,2.40075,7.3905,5.89081,3.16675,7.93323,535.942,1521.44,0.016703,0.0181839
454590,0.0313348,0.0477646,48.4634,35.985,2.64247,15.4154,43.4186,40.9591,2.4006,6.5538,3.2113,0.681211,-144.478,135.268,344.117,0.0224591,0.0223177
51834,0.0426685,0.048251,9.35361,8.5409,0.392353,5.5008,6.55966,10.6425,2.40042,5.1251,0.782706,0.709384,57.9938,43.747,66.3303,0.0222612,0.0253566
440013,0.028281,0.0377594,57.7899,48.5172,4.04401,25.8874,51.3481,53.1199,2.39685,5.8226,4.13448,3.80855,271.672,193.824,-239.809,0.0221874,0.0248649
435612,0.0317358,0.0427902,72.0304,64.0348,1.04315,9.9174,68.5894,67.4831,2.39577,4.7281,1.04978,0.573635,-154.441,776.006,-453.727,0.0221821,0.0246632
417052,0.0251119,0.0332512,79.9788,70.0809,3.1975,16.3181,74.3845,76.0134,2.39493,6.664,3.20041,0.827349,1006.9,-832.635,444.572,0.0199018,0.0225587
86208,0,0,15.3544,10.3047,0,0,12.9531,12.352,2.39465,3.1309,0,0,-36.1777,-9.9716,50.997,0.0228407,0.0262712
452588,0.0188721,0.0238542,45.7177,36.2247,5.37738,18.3041,37.9466,45.1723,2.3936,10.2142,5.80337,4.57588,-869.243,-343.129,-261.211,0.0157848,0.016662
99163,0.047841,0.0500562,12.0183,8.8644,0.049858,2.6,9.5723,10.8023,2.3934,3.8713,0.0505205,0.0505205,30.6362,-9.33937,1.27453,0.022815,0.026688
419437,0.0248138,0.0301748,61.4618,56.0521,2.42225,13.3268,56.6455,61.7991,2.39194,6.2935,2.93382,1.11693,486.196,-140.751,54.7813,0.0193825,0.0203911
450105,0.0223183,0.0276038,40.719,35.114,4.47549,16.2458,33.8525,43.644,2.39047,6.7697,5.68801,3.01685,404.702,227.002,-226.456,0.0187482,0.0198508
444447,0.0351158,0.0505873,65.3911,50.2949,1.71641,13.8241,61.2846,54.4316,2.38721,6.0815,1.81044,0.18865,-230.673,-1066.87,689.751,0.0209779,0.0216565
435709,0.0373292,0.0561955,67.2914,56.7584,1.91989,15.3295,62.9825,61.1902,2.38685,4.7322,1.40279,0.322775,-740.832,1023.03,-692.886,0.0229723,0.0264877
412908,0.0253402,0.0330114,100.452,77.748,2.64436,20.6603,95.4197,83.7863,2.38633,7.7278,2.45582,1.83193,-1259.08,905.403,-2394.21,0.0192769,0.0207845
432685,0.0370483,0.0557923,73.4602,60.1707,1.83065,11.1771,69.2402,64.5315,2.38631,4.7407,2.94339,0.693084,-113.382,-570.286,179.284,0.0240873,0.0250689
440159,0.0237646,0.0442757,62.992,43.3089,4.19167,24.3105,56.4132,48.3398,2.38575,8.7152,2.2286,0.147628,-683.955,-303.283,-644.318,0.0173947,0.0181103
405817,0.032172,0.0493093,116.249,83.4825,1.88217,44.4497,111.976,85.501,2.38362,4.9769,0.921932,0.187863,742.153,145.123,799.799,0.0216904,0.0251592
461101,0.0212511,0.025428,37.5,32.2835,4.85393,20.4525,30.2627,38.413,2.38328,7.796,5.20478,2.92336,-252.466,-295.07,-93.8673,0.0185743,0.0189002
464311,0.0296654,0.0396042,40.27,36.4129,3.10395,18.8028,34.7845,42.3292,2.38119,6.2442,3.40763,0.755989,-18.2852,652.18,-313.496,0.0224448,0.0224938
413973,0.021209,0.0251698,92.2303,75.7164,3.03472,25.4225,86.8125,79.6764,2.38081,6.6235,4.36286,3.85255,1300.38,-1039.99,-1150.64,0.0175939,0.0197419
373550,0.0175271,0.0232784,44.956,32.6596,5.65322,20.5804,36.9224,40.1841,2.37997,10.7531,6.05689,3.80237,-334.016,-627.087,-581.432,0.0153244,0.0161199
399121,0.0329718,0.0387104,44.3033,29.4562,2.10438,12.6237,39.8178,33.4115,2.37948,5.6434,2.86751,0.942929,-400.075,-23.5582,60.8898,0.0219363,0.0233106
51819,0.0313317,0.0431506,90.1326,67.3323,1.85397,18.8354,85.8963,71.1634,2.37908,5.8895,1.46919,1.08679,1750.85,-581.828,886.773,0.0198964,0.022179
492528,0.0382362,0.0476593,19.2985,18.1069,0.883751,9.5164,16.0385,21.9174,2.37612,5.7806,1.63311,1.47394,-130.127,-148.031,-11.4877,0.0242987,0.0286389
287574,0.0264357,0.0350036,29.6017,23.5455,4.1034,19.7112,23.125,27.1598,2.37273,5.9855,4.93172,3.88157,-154.493,989.214,-336.126,0.0204474,0.0236006
332509,0.0206209,0.0265847,63.8559,51.6643,3.67812,16.1188,57.8042,57.95,2.37209,8.3339,4.16811,2.32705,756.039,-55.41,733.277,0.015816,0.0182836
467088,0.0253951,0.031683,36.7007,30.3651,3.27497,11.8475,31.0537,38.8415,2.37193,6.9672,7.40144,4.85238,-248.903,429.797,399.329,0.0204982,0.0215724
266300,0.0332699,0.0421342,20.9005,19.135,1.42818,15.9652,17.1011,22.7889,2.37068,5.1482,2.23859,2.20989,33.73,-102.906,-137.087,0.0239362,0.0273103
285602,0.0433331,0.0534669,6.72347,6.2707,0.502914,5.1018,3.84991,7.3518,2.37065,4.8863,1.36128,1.34275,-6.31478,-14.5323,38.0955,0.0281067,0.0324899
446242,0.0244701,0.0296516,46.4981,43.6807,4.43843,18.8342,39.6886,52.1563,2.37015,5.6832,6.79168,4.09774,-509.884,202.997,-274.835,0.0200919,0.0218349
399948,0.0195068,0.0246707,106.788,91.3777,4.60324,37.6922,99.8137,95.5539,2.3701,9.4452,3.07322,2.81665,60.5029,1467.77,-1040.76,0.0150031,0.017028
189949,0.0329457,0.0407704,16.6697,13.3399,0.548449,8.7684,13.7472,15.3458,2.37005,4.5542,1.37415,1.34938,-33.5354,-80.5428,42.6218,0.0223935,0.0261061
436244,0.0272936,0.0342457,57.8158,50.4713,3.89873,17.1008,51.5465,57.6057,2.36979,7.0149,4.68163,1.52942,432.923,1089.89,232.447,0.0203972,0.0209492
445531,0.0288928,0.0360939,57.839,45.9074,2.6005,13.1089,52.8688,51.7868,2.36895,6.7031,4.64103,3.33901,-354.939,704.337,-225.292,0.0218769,0.0236799
440937,0.0263272,0.0400338,60.5784,56.9712,2.39675,13.5212,55.8149,62.1704,2.36494,7.082,2.3343,1.05075,846.673,-6.10748,300.828,0.0178834,0.0205161
276192,0.0343038,0.0411478,9.59979,8.5957,0.657378,6.7872,6.57641,9.5689,2.36481,6.9358,0.981184,0.916874,230.761,-67.5591,147.637,0.0205008,0.0229722
251936,0.046965,0.0630634,12.6572,8.4412,0.709763,9.423,9.57715,9.9305,2.3643,3.1049,0.855753,0.404873,-116.533,-39.2619,11.0173,0.0240811,0.0266993
392208,0.0248312,0.036745,124.46,92.489,2.98972,19.4074,119.103,95.6932,2.36427,7.6044,2.11739,0.570134,-1113.72,2014.17,-177.596,0.0165791,0.0187782
469103,0.0339498,0.0466971,35.5415,31.9458,2.12512,12.807,31.0519,38.3686,2.36383,5.3331,2.86801,0.127855,-167.949,-19.2373,98.8055,0.0239108,0.0240734
445236,0.0357534,0.0434296,59.2537,49.2904,0.671121,6.1509,56.2174,53.2089,2.36176,5.7959,1.58752,1.47911,631.143,752.19,163.506,0.0197008,0.0225529
448558,0.0236405,0.0304671,53.022,46.5668,4.53564,18.1052,46.1284,53.9826,2.35729,7.3823,5.52856,3.19503,-466.601,-489.828,-258.781,0.0186178,0.0202556
230995,0.0324246,0.0382345,26.6367,22.935,1.34335,12.8323,22.9354,26.0724,2.35685,6.386,1.98466,1.86652,18.0982,294.144,288.242,0.0208724,0.0246032
455833,0.023128,0.0292067,43.9613,39.3727,3.89151,17.0292,37.7121,48.1321,2.35676,7.7284,3.37537,2.02562,692.873,-67.5966,719.581,0.0177375,0.0203845
459161,0.0325221,0.0408855,45.9762,39.6953,1.8412,8.8291,41.7798,45.1222,2.35413,4.9614,4.10855,1.3532,303.741,-109.512,30.2367,0.0239074,0.0245258
403107,0.0319159,0.0392112,78.2745,66.3467,1.46174,10.7201,74.4586,71.0409,2.35215,6.8514,1.99837,1.68141,1269.49,2.48698,1054.46,0.0203071,0.0242022
448402,0.0183233,0.0287247,48.8749,39.9909,5.93944,21.204,40.5836,49.043,2.35142,10.1939,4.39594,1.788,594.78,214.876,689.049,0.0149148,0.0165482
456655,0.0266807,0.0326593,42.9093,36.453,3.61535,18.9041,36.9423,42.9044,2.35127,7.4867,4.40931,1.64509,-2.65809,-109.241,-541.631,0.0198602,0.020059
458055,0.0360099,0.040342,50.6777,42.814,2.32453,17.572,46.0036,47.9567,2.34882,6.0935,2.04521,0.660491,665.679,91.4184,-273.511,0.0239882,0.0242258
248850,0.0242281,0.0291282,19.1353,20.7898,0.699677,9.6335,16.0861,24.7115,2.34877,7.7433,0.684025,0.682094,53.2162,-65.4165,-245.06,0.0189811,0.0231842
80,0,0,4.62248,4.6241,0,0,2.27459,5.8683,2.3479,3.5723,0,0,-40.2911,11.9957,37.5977,0.02668,0.0315961
325302,0.0382319,0.0473864,22.1723,20.8605,1.36446,14.3774,18.4595,25.1558,2.34767,4.7351,2.2728,2.24998,225.119,-432.188,-36.0818,0.0249654,0.0274462
399808,0.023805,0.032107,93.017,73.7774,4.82248,23.9295,85.8461,80.1587,2.34686,7.9128,4.038,0.228472,615.237,-1388.8,253.146,0.0183924,0.0185404
452736,0.0224421,0.0282514,46.7127,40.4114,3.97832,15.1612,40.3888,48.8884,2.34529,7.2052,4.7456,1.8538,-257.676,-76.4435,457.62,0.0187863,0.0199379
428206,0.0231211,0.0288364,69.656,56.6161,4.44688,17.0652,62.8643,63.2845,2.344,6.9035,5.69476,2.10634,-548.074,-1548.92,152.738,0.0190493,0.0208079
391183,0.0214462,0.0299923,105.089,82.5774,5.37116,22.9531,97.3729,90.3638,2.34354,8.9058,3.64378,0.410198,134.439,168.333,-676.858,0.017667,0.0173672
30469,0,0,8.02293,6.4394,0,0,5.67963,7.721,2.3433,4.0376,0,0,-24.785,85.9381,43.5196,0.0234003,0.0277692
460892,0.0246139,0.0295293,40.7278,36.4098,4.06883,14.2415,34.3154,45.2212,2.34318,5.9509,8.48902,4.23325,224.549,646.271,84.0505,0.0199434,0.0212929
425159,0.0229578,0.0340943,67.3599,59.6826,4.88985,19.5527,60.1264,66.7058,2.34294,8.1119,4.21161,2.44738,719.018,64.1881,1196.46,0.0167518,0.0189808
463672,0.029793,0.0391368,39.3546,30.4512,2.75973,17.2831,34.2519,34.6297,2.3419,7.928,2.18984,0.757867,566.158,552.558,-274.531,0.0200284,0.0202541
457705,0.0290601,0.0401288,49.0752,43.1216,2.1469,12.6057,44.5883,48.1456,2.33922,5.6699,3.01056,1.92723,537.798,558.829,235.367,0.0226542,0.0251686
462840,0.0375045,0.0483779,42.8103,27.9393,0.197436,5.8943,40.2675,29.9316,2.33855,3.5942,0.0988504,0.0897947,213.072,28.9354,108.141,0.0201215,0.0228634
135299,0,0,13.2711,10.8692,0,0,10.9334,12.4875,2.33775,5.4404,0,0,7.31233,30.5935,-96.8336,0.0228203,0.026627
430819,0.0273123,0.0371556,71.3726,77.065,2.46852,17.7655,66.5648,82.1533,2.33753,7.8786,1.92123,1.77129,-527.017,905.862,2174.8,0.0183537,0.0204108
452339,0.0242954,0.0336214,48.7304,44.2149,4.31695,25.9045,42.0761,50.8566,2.33698,8.1229,3.66351,0.628869,329.133,401.559,630.05,0.0191457,0.0187478
462825,0.0272542,0.0366707,37.8314,34.1963,3.79199,18.2726,31.7049,42.7707,2.33436,6.5876,3.51544,1.01866,226.083,278.678,-351.667,0.0208498,0.02165
446064,0.0239602,0.0373273,50.9108,42.5841,4.82934,22.5853,43.7488,49.3538,2.33209,6.8671,4.49444,0.808905,-491.835,-334.711,-440.112,0.0192606,0.0202783
454913,0.0375902,0.0503873,58.3994,46.3442,0.821899,7.9421,55.2412,49.8531,2.3318,4.7551,1.14318,0.725118,-349.298,151.97,-403.26,0.0235182,0.0253059
453496,0.0245036,0.0350379,47.4048,40.8286,3.78636,13.7659,41.2869,49.5706,2.33094,7.2533,6.72229,3.83772,-232.346,-995.715,199.062,0.0198203,0.020756
412271,0.0272529,0.0370034,105.476,85.7809,1.39068,14.8805,101.75,89.4103,2.33019,6.5527,0.885608,0.791198,-58.8487,-1120.69,-933.752,0.0196747,0.0228156
443065,0.0238211,0.0291904,45.5287,43.2078,2.76268,16.095,40.4355,49.4055,2.32933,8.8338,2.23102,1.29003,-891.636,-257.752,661.554,0.0174054,0.0188139
129774,0.0327844,0.0412929,35.5858,33.8977,1.51443,28.2773,31.745,36.878,2.32521,7.8744,0.576229,0.570817,-402.043,-159.355,-154.197,0.0184711,0.0209668
194304,0.0351812,0.0470342,35.4213,28.5628,1.48855,10.1958,31.6065,32.3791,2.32492,4.6545,3.27005,2.36424,267.98,553.916,39.2115,0.0233612,0.0246195
63,0,0,12.9035,12.1488,0,0,10.5811,14.4498,2.32246,4.3013,0,0,-39.9251,-9.82831,58.5096,0.0230568,0.0274011
434605,0.0306352,0.0445967,67.8888,55.4469,2.90068,17.412,62.6655,61.0236,2.32103,6.3022,2.39317,0.418993,-162.305,-117.13,158.292,0.0207364,0.021586
447538,0.0319622,0.0482541,59.7152,52.8123,0.968159,11.0158,56.4242,57.6792,2.31974,5.7194,0.76816,0.234868,-555.514,-11.6479,13.0756,0.0194141,0.0203887
467274,0.0291622,0.0361001,35.0908,31.7042,3.30326,16.6697,29.4678,41.3378,2.31962,6.2089,4.47231,2.56521,-19.9037,-202.219,-597.448,0.0214813,0.02249
438660,0.0302952,0.0389455,51.2416,46.0153,2.35762,16.2304,46.5631,51.6902,2.3186,6.7573,2.62736,0.591797,-536.6,698.411,590.604,0.0210813,0.0223605
385795,0.0196436,0.0311555,68.8263,63.2808,6.34994,22.4152,60.1595,71.9047,2.316,6.4659,5.51936,1.33005,-1247.41,1680.75,391.377,0.0174485,0.0199996
400504,0.0339414,0.0497833,74.0536,72.5926,1.43635,13.9998,70.2987,77.7041,2.31598,5.3815,1.10176,0.270629,658.994,-58.3961,1361.6,0.0198796,0.0222139
448482,0.0254879,0.0350724,51.2593,45.4315,4.43682,21.0095,44.5063,52.9556,2.31587,6.712,5.44023,2.89168,-172.91,-294.07,-66.7167,0.020086,0.0210489
444624,0.0231582,0.0374859,58.8593,47.6108,4.06587,15.6141,52.4786,54.5283,2.31402,8.0192,3.78624,0.772364,526.384,70.5856,852.616,0.0183346,0.0204408
428340,0.0215226,0.0270988,75.9061,72.2642,3.01062,20.135,70.58,77.5239,2.31322,8.4558,2.69583,2.5326,-1063.14,-456.113,816.384,0.0173871,0.02031
135298,0.0388378,0.0460961,24.3152,22.7783,0.607831,10.8885,21.3901,25.2338,2.31168,4.9937,0.801535,0.782839,-276.638,-301.576,-255.648,0.0205008,0.0236081
200658,0.0251687,0.0330899,25.2695,23.945,2.79271,13.4814,20.1662,28.2279,2.31034,7.0789,4.38151,3.53249,-94.4429,-462.362,-155.937,0.0191223,0.0222623
463010,0.0300762,0.0384298,41.5359,36.8762,2.93351,18.354,36.292,42.715,2.30961,5.9573,4.05523,0.730796,-350.359,638.89,-255.512,0.0223453,0.0229914
86204,0.0459684,0.0541694,23.8244,21.2731,0.381524,6.1563,21.1295,24.4166,2.30921,5.4405,0.653778,0.624171,-283.192,216.172,198.627,0.0205387,0.0234783
457168,0.0358797,0.0392283,47.7567,49.0341,1.66779,10.6378,43.7779,54.7693,2.30897,3.6678,4.00451,2.21692,138.765,87.1824,51.1039,0.0261395,0.0290386
110577,0.0337105,0.0491388,34.8913,26.1621,1.42616,10.3006,31.1555,29.8127,2.30809,5.3762,1.84234,0.7233,208.2,-7.70403,-104.686,0.0207766,0.0232342
372577,0.0170378,0.0205607,114.06,101.323,5.44463,38.2304,106.306,108.908,2.30807,9.4488,3.78272,3.64945,245.954,2015.56,-1047.22,0.0162803,0.0186126
429994,0.0229948,0.0314024,61.2815,48.3176,5.1698,25.934,53.8035,53.7859,2.30743,7.8264,5.03471,4.48102,812.266,5.35496,-719.82,0.0183999,0.0206245
384642,0.0202422,0.0269953,132.929,98.4587,4.40666,46.0728,126.213,101.492,2.30724,8.2825,2.6791,2.32492,3710.6,-319.431,4273.41,0.0167829,0.0192909
431654,0.0182963,0.0287758,64.7267,54.3324,6.13382,19.7927,56.2862,63.6152,2.30564,8.7919,5.3119,2.60635,993.135,-933.488,-917.444,0.0153905,0.0174486
432990,0.023484,0.0292423,28.2208,23.3411,3.49833,11.8734,22.4174,30.9427,2.30495,7.0025,6.68802,5.98935,595.376,-528.822,-166.103,0.020403,0.0214717
333719,0.0270328,0.0378771,32.2907,25.012,3.41882,13.7319,26.5667,31.7922,2.30455,5.9753,4.96967,3.20471,615.497,142.776,-606.653,0.0202815,0.0218834
416073,0.035817,0.0517137,99.9311,65.3743,3.22439,19.3106,94.3981,69.4725,2.3044,5.3823,2.631,0.413168,394.56,-1117.09,151.102,0.0197257,0.0212802
470553,0.028374,0.0345312,34.6118,32.0071,2.84324,11.7494,29.4638,39.736,2.30404,5.4284,5.64127,3.56276,219.175,-38.6035,-131.426,0.0229784,0.0240372
420451,0.0401593,0.051252,46.7993,45.4978,0.783671,14.5139,43.7087,49.4938,2.30141,3.5022,0.836685,0.628502,41.2525,-802.542,-224.397,0.0250227,0.0289636
454611,0.0272565,0.0368978,50.9236,43.998,2.48784,12.1951,46.1341,49.8635,2.30009,6.3337,3.96804,1.68378,154.666,37.981,-106.475,0.0207673,0.0230354
388787,0.0403285,0.0568272,98.7016,70.4723,1.82071,16.8524,94.5776,73.6473,2.29578,4.1029,0.715639,0.256255,1502.79,246.601,352.25,0.0212662,0.023549
440357,0.02062,0.0302707,58.9124,47.685,5.71128,19.225,50.9055,55.0395,2.29506,8.2916,5.15005,1.53438,698.61,240.963,1141.89,0.0163355,0.0178923
104809,0.0380428,0.0492566,52.4828,42.3161,0.958262,7.1445,49.2309,45.8338,2.29171,4.6659,2.31869,1.81956,388.29,189.638,-122.369,0.0241638,0.0271626
459873,0.0239764,0.033361,40.1947,35.8282,4.4198,18.2634,33.483,43.6629,2.29169,7.0772,4.80426,3.89716,171.804,-335.14,-307.902,0.0191316,0.0214203
439154,0.0189935,0.0241273,50.1306,42.492,6.59562,27.2499,41.2432,48.913,2.29149,9.5396,5.11651,2.68008,-606.389,-453.936,-484.824,0.0165189,0.0171409
471290,0.027159,0.0366496,32.1488,29.5328,3.31068,14.4107,26.5473,36.9456,2.29054,6.0019,4.9336,2.30259,51.858,-201.709,70.5289,0.0201552,0.0222113
457737,0.0246516,0.0313065,43.0002,34.0154,3.36297,13.2764,37.3483,41.6522,2.2884,7.7852,4.54518,2.47024,538.337,-134.472,-125.667,0.0190322,0.0201718
